 "projUri" , "fileCount" , "size" , "maxCreated" , "maxIdentifier" , "maxModified" , "maxTitle" , "maxFedCreated" , "maxPubStatus" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114528" , "5" , "17544731" , "2019-05-01T00:00:00" , "114528" ,  , "Replication data for: Disenfranchisement and Economic Inequality: Downstream Effects of Shelby County v. Holder" , "2019-10-13T05:38:59.951Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114649" , "7" , "9200972" , "2017-11-01T00:00:00" , "114649" ,  , "Replication data for: Does Money Matter in the Long Run? Effects of School Spending on Educational Attainment" , "2019-10-13T09:09:15.163Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114710" , "131" , "43199576" , "2018-08-01T00:00:00" , "114710" ,  , "Replication data for: Does the Election of a Female Leader Clear the Way for More Women in Politics?" , "2019-10-13T10:01:11.934Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114601" , "32" , "2588603006" , "2016-11-01T00:00:00" , "114601" ,  , "Replication data for: Do Health Care Providers Respond to Demand-Side Incentives? Evidence from Indonesia" , "2019-10-13T07:19:53.258Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114722" , "55" , "173182164" , "2019-02-01T00:00:00" , "114722" ,  , "Replication data for: The Out-of-State Tuition Distortion" , "2019-10-13T10:08:34.292Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114734" , "4" , "48274" , "2010-05-01T00:00:00" , "114734" ,  , "Replication data for: Public Provision of Private Goods and Nondistortionary Marginal Tax Rates" , "2019-10-13T10:16:50.054Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114613" , "24" , "109060471" , "2016-02-01T00:00:00" , "114613" ,  , "Replication data for: A Contribution to the Empirics of Reservation Wages" , "2019-10-13T07:30:43.34Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114618" , "8" , "4790971" , "2016-05-01T00:00:00" , "114618" ,  , "Replication data for: Does Tax-Collection Invariance Hold? Evasion and the Pass-Through of State Diesel Taxes" , "2019-10-13T07:35:08.219Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114509" , "8" , "4637891" , "2019-05-01T00:00:00" , "114509" ,  , "Replication data for: The Effects of Second-Generation Rent Control on Land Values" , "2019-10-13T05:33:08.522Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114739" , "5" , "12496941" , "2010-08-01T00:00:00" , "114739" ,  , "Replication data for: The Price of Gasoline and New Vehicle Fuel Economy: Evidence from Monthly Sales Data" , "2019-10-13T10:18:06.472Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114703" , "118" , "156372735" , "2019-05-01T00:00:00" , "114703" ,  , "Replication data for: Good Cop, Bad Cop: Using Civilian Allegations to Predict Police Misconduct" , "2019-10-13T09:48:42.366Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114715" , "7" , "2498996" , "2019-02-01T00:00:00" , "114715" ,  , "Replication data for: Stimulating the Vote: ARRA Road Spending and Vote Share" , "2019-10-13T10:04:58.754Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114606" , "4" , "26502961" , "2015-11-01T00:00:00" , "114606" ,  , "Replication data for: How Much Are Public School Teachers Willing to Pay for Their Retirement Benefits?" , "2019-10-13T07:24:14.719Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114727" , "10" , "8555689" , "2010-02-01T00:00:00" , "114727" ,  , "Replication data for: The Optimal Taxation of Height: A Case Study of Utilitarian Income Redistribution" , "2019-10-13T10:12:51.23Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114270" , "7" , "108174" , "2013-04-01T00:00:00" , "114270" ,  , "Replication data for: Importing Skill-Biased Technology" , "2019-10-13T01:45:42.164Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114282" , "4" , "79094" , "2013-10-01T00:00:00" , "114282" ,  , "Replication data for: Weak States and Steady States: The Dynamics of Fiscal Capacity" , "2019-10-13T01:51:28.603Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114391" , "8" , "121067" , "2012-02-01T00:00:00" , "114391" ,  , "Replication data for: The Impact of Social Ties on Group Interactions: Evidence from Minimal Groups and Randomly Assigned Real Groups" , "2019-10-13T03:20:32.402Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114294" , "27" , "527521044" , "2014-04-01T00:00:00" , "114294" ,  , "Replication data for: Resolving Debt Overhang: Political Constraints in the Aftermath of Financial Crises" , "2019-10-13T01:59:37.449Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114607" , "20" , "20827731" , "2017-08-01T00:00:00" , "114607" ,  , "Replication data for: High Frequency Evidence on the Demand for Gasoline" , "2019-10-13T07:24:25.197Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114728" , "63" , "116379629" , "2010-02-01T00:00:00" , "114728" ,  , "Replication data for: Is the EITC as Good as an NIT? Conditional Cash Transfers and Tax Incidence" , "2019-10-13T10:13:11.313Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114619" , "8" , "1572916" , "2016-02-01T00:00:00" , "114619" ,  , "Replication data for: Paying on the Margin for Medical Care: Evidence from Breast Cancer Treatments" , "2019-10-13T07:35:20.707Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114704" , "65" , "392785701" , "2019-02-01T00:00:00" , "114704" ,  , "Replication data for: An Estimable Model of Income Redistribution in a Federation: Musgrave Meets Oates" , "2019-10-13T09:50:58.757Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114716" , "4" , "322367" , "2018-08-01T00:00:00" , "114716" ,  , "Replication data for: Can Online Off-the-Shelf Lessons Improve Student Outcomes? Evidence from a Field Experiment" , "2019-10-13T10:05:09.964Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114281" , "81" , "592320" , "2013-10-01T00:00:00" , "114281" ,  , "Replication data for: Time-Varying Effects of Oil Supply Shocks on the US Economy" , "2019-10-13T01:50:09.746Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114293" , "54" , "1571718" , "2014-04-01T00:00:00" , "114293" ,  , "Replication data for: Missing Import Price Changes and Low Exchange Rate Pass-Through" , "2019-10-13T01:58:49.849Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114390" , "23" , "394164" , "2011-11-01T00:00:00" , "114390" ,  , "Replication data for: Intermediation Reduces Punishment (and Reward)" , "2019-10-13T03:20:11.263Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114519" , "13" , "1292592" , "2019-05-01T00:00:00" , "114519" ,  , "Replication data for: Is Inflation Just Around the Corner? The Phillips Curve and Global Inflationary Pressures" , "2019-10-13T05:36:36.306Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114713" , "8" , "778510" , "2018-11-01T00:00:00" , "114713" ,  , "Replication data for: Supply-Side Drug Policy in the Presence of Substitutes: Evidence from the Introduction of Abuse-Deterrent Opioids" , "2019-10-13T10:04:27.985Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114604" , "74" , "12633097" , "2016-11-01T00:00:00" , "114604" ,  , "Replication data for: Workers' Spending Response to the 2011 Payroll Tax Cuts" , "2019-10-13T07:22:55.619Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114725" , "10" , "310305" , "2010-02-01T00:00:00" , "114725" ,  , "Replication data for: Time Is Money: Choosing between Charitable Activities" , "2019-10-13T10:12:13.302Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114616" , "26" , "339731" , "2016-08-01T00:00:00" , "114616" ,  , "Replication data for: Tax Reforms and Intertemporal Shifting of Wage Income: Evidence from Danish Monthly Payroll Records" , "2019-10-13T07:31:39.446Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114507" , "4" , "415398" , "2019-05-01T00:00:00" , "114507" ,  , "Replication data for: An Economist's Perspective on the Bitcoin Payment System" , "2019-10-13T05:32:30.962Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114628" , "10" , "63214" , "2016-11-01T00:00:00" , "114628" ,  , "Replication data for: How Do Providers Respond to Changes in Public Health Insurance Coverage? Evidence from Adult Medicaid Dental Benefits" , "2019-10-13T08:02:59.985Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114737" , "9" , "365730" , "2010-05-01T00:00:00" , "114737" ,  , "Replication data for: Optimal Taxation and Social Insurance with Endogenous Private Insurance" , "2019-10-13T10:17:37.703Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114292" , "10" , "181679" , "2014-04-01T00:00:00" , "114292" ,  , "Replication data for: How Frequent Are Small Price Changes?" , "2019-10-13T01:58:36.445Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114280" , "10" , "33741072" , "2013-10-01T00:00:00" , "114280" ,  , "Replication data for: Democracy and Reforms: Evidence from a New Dataset" , "2019-10-13T01:49:53.711Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114701" , "10" , "104422" , "2018-05-01T00:00:00" , "114701" ,  , "Replication data for: Changing How Literacy Is Taught: Evidence on Synthetic Phonics" , "2019-10-13T09:44:03.823Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114508" , "23" , "1092247" , "2019-05-01T00:00:00" , "114508" ,  , "Replication data for: Ending Rent Control Reduced Crime in Cambridge" , "2019-10-13T05:32:39.282Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114629" , "24" , "2509038" , "2017-08-01T00:00:00" , "114629" ,  , "Replication data for: Dishonesty and Selection into Public Service: Evidence from India" , "2019-10-13T08:03:15.548Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114702" , "44" , "2785484920" , "2018-08-01T00:00:00" , "114702" ,  , "Replication data for: A Letter and Encouragement: Does Information Increase Postsecondary Enrollment of UI Recipients?" , "2019-10-13T09:45:08.897Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114714" , "13" , "1522772" , "2018-08-01T00:00:00" , "114714" ,  , "Replication data for: Cash-Flow Taxes in an International Setting" , "2019-10-13T10:04:40.067Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114605" , "10" , "567898" , "2015-11-01T00:00:00" , "114605" ,  , "Replication data for: Trade and Investment under Policy Uncertainty: Theory and Firm Evidence" , "2019-10-13T07:24:01.049Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114726" , "5" , "146585" , "2010-02-01T00:00:00" , "114726" ,  , "Replication data for: Playing with Fire: Cigarettes, Taxes, and Competition from the Internet" , "2019-10-13T10:12:30.887Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114738" , "7" , "4548302" , "2010-08-01T00:00:00" , "114738" ,  , "Replication data for: Trade Restrictiveness and Deadweight Losses from US Tariffs" , "2019-10-13T10:17:55.224Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114617" , "39" , "2247553089" , "2016-08-01T00:00:00" , "114617" ,  , "Replication data for: Can Electronic Procurement Improve Infrastructure Provision? Evidence from Public Works in India and Indonesia" , "2019-10-13T07:32:34.493Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114291" , "11" , "86114" , "2014-04-01T00:00:00" , "114291" ,  , "Replication data for: Fertility and Wars: The Case of World War I in France" , "2019-10-13T01:58:24.671Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114316" , "4" , "791372" , "2009-08-01T00:00:00" , "114316" ,  , "Replication data for: Trading in Networks: A Normal Form Game Experiment" , "2019-10-13T02:10:55.161Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114437" , "5" , "19606632" , "2018-05-01T00:00:00" , "114437" ,  , "Replication data for: A Method to Link Advances in Artificial Intelligence to Occupational Abilities" , "2019-10-13T03:57:53.422Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114304" , "4" , "97738" , "2014-10-01T00:00:00" , "114304" ,  , "Replication data for: Monetary Policy without Interest Rates: Evidence from France's Golden Age (1948 to 1973) Using a Narrative Approach" , "2019-10-13T02:03:14.002Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114425" , "168" , "798288" , "2014-11-01T00:00:00" , "114425" ,  , "Replication data for: Effects of Mergers in Two-Sided Markets: The US Radio Industry" , "2019-10-13T03:50:15.833Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114413" , "349" , "67274958" , "2013-11-01T00:00:00" , "114413" ,  , "Replication data for: On the Efficiency of Codeshare Contracts between Airlines: Is Double Marginalization Eliminated?" , "2019-10-13T03:37:20.752Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114401" , "8" , "127285" , "2012-05-01T00:00:00" , "114401" ,  , "Replication data for: Evolutionary Selection of Individual Expectations and Aggregate Outcomes in Asset Pricing Experiments" , "2019-10-13T03:22:45.702Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114328" , "4" , "82320" , "2015-04-01T00:00:00" , "114328" ,  , "Replication data for: Testing Ambiguity Models through the Measurement of Probabilities for Gains and Losses" , "2019-10-13T02:25:19.106Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114449" , "11" , "3274611660" , "2018-05-01T00:00:00" , "114449" ,  , "Replication data for: The Effect of the Disability Insurance Application Decision on the Employment of Denied Applicants" , "2019-10-13T04:55:03.526Z" , "PUBLISHED" ,
 "https://fedora.prod.icpsr.umich.edu/fedora/rest/openicpsr/114533" , "2" , "29524" , "2019-05-01T00:00:00" , "114533" ,  , "Replication data for: The Child Left Behind: Parental Incarceration and Adult Human Capital in the United States" , "2019-10-13T05:39:49.212Z" , "PUBLISHED" ,
